,title,tconst,startYear,averageRating,numVotes,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Thriller,Unknown,War,Western
24880,Mes séances de lutte,tt2634394,2013,5.4,618,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24881,The Unbelievers,tt2636522,2013,6.9,6650,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24882,"Shirley, un voyage dans la peinture d'Edward Hopper",tt2636806,2013,6.4,942,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24883,Ted 2,tt2637276,2015,6.3,210540,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24884,Sirius,tt2637848,2013,6.2,1727,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24885,La Révélation d'Ela,tt2637978,2013,5.7,553,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24886,Ben-Hur,tt2638144,2016,5.7,44588,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24887,Summer Camp,tt2638662,2015,5.1,3824,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24888,Les jardins du roi,tt2639254,2014,6.5,23594,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24889,Greta,tt2639336,2018,6.0,34291,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
24890,Love is Strange,tt2639344,2014,6.7,12808,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24891,La Reine des montagnes,tt2640460,2014,6.4,3477,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24892,The House at the End of Time,tt2640474,2013,6.7,7400,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24893,La vie domestique,tt2642020,2013,5.9,416,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24894,M. Kaplan,tt2642524,2014,6.5,946,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24895,Subwave,tt2649128,2013,6.4,7334,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24896,Midnight Special,tt2649554,2016,6.6,81178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24897,Aime et fais ce que tu veux,tt2650642,2013,6.6,3101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24898,The Dark Valley,tt2650978,2014,7.1,13575,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24899,Northwest,tt2650986,2013,6.8,4147,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24900,The Good Lie,tt2652092,2014,7.4,28845,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24901,Tigre et Dragon 2,tt2652118,2016,6.1,19765,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24902,The Preppie Connection,tt2654572,2015,6.1,3745,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24903,11.6,tt2655788,2013,5.7,2497,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24904,Victor Young Perez,tt2658428,2013,6.3,553,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24905,Le Temps de l'aventure,tt2659190,2013,6.4,1056,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24906,Someone You Love,tt2659512,2014,6.4,1063,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24907,Star Trek: Sans limites,tt2660888,2016,7.0,246842,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24908,Montanha - Un adolescent à Lisbonne,tt2662716,2015,6.4,477,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24909,Capitaine Dent de Sabre : Le Trésor de Lama Rama,tt2664712,2014,5.2,759,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24910,Identify,tt2667380,2016,5.7,14318,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24911,Gallipoli - La bataille des Dardanelles,tt2667550,2013,7.1,4946,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24912,Mademoiselle Julie,tt2667960,2014,5.5,5725,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24913,Albator : Corsaire de l'espace,tt2668134,2013,6.4,12446,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24914,Time Lapse,tt2669336,2014,6.5,46127,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
24915,Fences,tt2671706,2016,7.2,108977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24916,La prunelle de mes yeux,tt2671988,2013,6.3,464,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24917,The Best Years,tt2673212,2013,6.8,3464,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24918,Michael Haneke: Profession réalisateur,tt2673724,2013,7.1,397,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24919,The Professional,tt2674358,2017,5.5,9652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24920,Avant toi,tt2674426,2016,7.4,253045,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24921,Churchill,tt2674454,2017,6.1,16818,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24922,Refroidis,tt2675914,2014,7.1,27433,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24923,Vishwaroop 2,tt2677064,2018,5.8,2662,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24924,City of Lies,tt2677722,2018,6.5,15403,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24925,Jilla,tt2678948,2014,6.2,12718,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24926,Hitman: Agent 47,tt2679042,2015,5.7,91665,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24927,The D Train,tt2690138,2015,5.1,11118,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24928,The Chaperone,tt2690226,2018,6.6,1656,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24929,Le Prix de la Liberté,tt2691498,2013,6.7,1608,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24930,Isolée,tt2691734,2014,5.2,2357,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
24931,La Nuit au musée : Le Secret des pharaons,tt2692250,2014,6.2,123208,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24932,Locke,tt2692904,2013,7.1,150743,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24933,Miss Stevens,tt2693580,2016,6.5,7213,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24934,Young Ones,tt2693664,2014,5.8,9864,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24935,The Boss,tt2702724,2016,5.4,46671,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24936,Le jardin secret,tt2702920,2020,5.5,8875,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24937,Game Night,tt2704998,2018,6.9,235179,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24938,Saint Laurent,tt2707848,2014,6.1,5982,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24939,Yves Saint Laurent,tt2707858,2014,6.2,12423,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24940,HK: Forbidden Super Hero,tt2708764,2013,5.8,2589,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24941,Le Grinch,tt2709692,2018,6.3,70596,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24942,Comme des bêtes,tt2709768,2016,6.5,202865,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24943,Journal d'une femme de chambre,tt2711898,2015,5.5,2896,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24944,Backstreet Boys: Show 'Em What You're Made Of,tt2712154,2015,7.5,1553,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24945,Fury,tt2713180,2014,7.5,488845,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24946,À la recherche de Vivian Maier,tt2714900,2013,7.7,14392,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24947,Sea Fever,tt2716382,2019,5.7,11783,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
24948,Hacker,tt2717822,2015,5.4,60419,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24949,The Riot Club,tt2717860,2014,6.0,23145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24950,Moonwalkers,tt2718440,2015,6.1,9350,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24951,Le gang des policiers,tt2718442,2014,6.6,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24952,La reconstruction,tt2718462,2013,6.6,447,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24953,Ida,tt2718492,2013,7.4,58067,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24954,Everest,tt2719848,2015,7.1,218410,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24955,Last Summer,tt2719868,2013,5.6,1048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24956,The Salvation,tt2720680,2014,6.7,39922,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24957,La Naissance du Dragon,tt2720826,2016,5.6,8359,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24958,La femme aux lunettes blanches,tt2721510,2015,7.2,413,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24959,Mr. Pig,tt2722504,2016,5.8,1246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24960,Le Temps des cannibales,tt2723240,2014,7.0,2051,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24961,Issue de secours,tt2724532,2015,5.8,4680,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24962,Ce week-end là...,tt2725962,2014,6.9,22511,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24963,Chemins croisés,tt2726560,2015,7.0,83627,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24964,Fifi hurle de joie,tt2731398,2013,7.7,479,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24965,L'étrange couleur des larmes de ton corps,tt2733258,2013,5.9,4147,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
24966,La novia,tt2734566,2015,6.6,3300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24967,"Deux jours, une nuit",tt2737050,2014,7.3,48620,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24968,Bird Box,tt2737304,2018,6.6,340375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
24969,Suneung,tt2741624,2012,6.3,633,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24970,"Eka & Natia, chronique d'une jeunesse géorgienne",tt2741806,2013,7.3,6941,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24971,"Aimer, boire et chanter",tt2751390,2014,6.0,1321,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24972,Jeune et Jolie,tt2752200,2013,6.7,35560,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24973,Sinister 2,tt2752772,2015,5.3,55800,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
24974,The One I Love,tt2756032,2014,7.0,40319,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24975,Winter Sleep,tt2758880,2014,8.1,51900,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24976,Welcome to New York,tt2758890,2014,5.6,3835,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24977,Search Party,tt2758904,2014,5.6,7948,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24978,Une rencontre,tt2760634,2014,6.2,3405,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24979,Ton absence,tt2762122,2013,6.4,959,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24980,Bacurau,tt2762506,2019,7.3,27681,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
24981,T2 Trainspotting,tt2763304,2017,7.2,124809,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24982,Workers,tt2763400,2013,7.1,446,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24983,Phoenix,tt2764784,2014,7.3,19092,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24984,L'envol de Ploé,tt2766104,2018,5.4,1157,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24985,The Games Maker,tt2766268,2014,5.5,1324,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24986,Köksüz,tt2768444,2013,6.6,915,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24987,De la neige pour Noël,tt2769896,2013,6.8,1846,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24988,La Belle et la Bête,tt2771200,2017,7.1,308951,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24989,Veronica Mars,tt2771372,2014,6.7,52936,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24990,Angélique,tt2776074,2013,6.1,1669,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24991,Ligne d'eau,tt2776106,2013,6.3,3059,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24992,Thank You for Your Service,tt2776878,2017,6.6,14117,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24993,WolfCop,tt2781516,2014,5.5,7126,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24994,The Borderlands,tt2781832,2013,5.8,8422,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24995,Le Mariage d'Ali,tt2782692,2017,6.9,5101,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24996,Ransom Games,tt2782844,2016,5.5,3752,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24997,Top Five,tt2784678,2014,6.4,26854,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24998,Backtrack: Les Revenants,tt2784936,2015,5.9,12705,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24999,If You Love Me...,tt2785032,2014,7.0,26706,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25000,Jack Strong,tt2785288,2014,7.0,5016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25001,A Serious Game,tt2787570,2016,6.4,1303,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25002,Goal of the Dead,tt2787824,2014,5.5,1561,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25003,Gemma Bovery,tt2788556,2014,6.4,6440,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25004,The Interview,tt2788710,2014,6.5,332103,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25005,Peter et Elliott le dragon,tt2788732,2016,6.7,58813,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25006,Les Soeurs Bien-aimées,tt2790236,2014,6.2,1542,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25007,Les gazelles,tt2792346,2014,5.4,789,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25008,Je fais le mort,tt2795848,2013,5.9,962,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25009,Mickey Virus,tt2796318,2013,6.1,2792,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25010,Annihilation,tt2798920,2018,6.8,325904,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25011,A Beautiful Planet,tt2800050,2016,7.3,1392,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25012,Qu'est-ce qu'on a fait au Bon Dieu ?,tt2800240,2014,7.0,42665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25013,On the Milky Road,tt2800340,2016,6.3,4589,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25014,Hawaii,tt2801746,2013,7.2,5236,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25015,Épouse et serial killer,tt2802136,2015,5.5,15531,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25016,Kingsman: Services secrets,tt2802144,2014,7.7,665592,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25017,Leviathan,tt2802154,2014,7.6,53847,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25018,Rudhramadevi: La Reine Guerrière,tt2807410,2015,5.6,3188,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25019,Tokyo Tribe,tt2808986,2014,6.4,3483,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25020,Les Rencontres d'après minuit,tt2811878,2013,5.6,1637,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25021,Things People do,tt2815966,2014,5.2,963,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25022,Sauvages,tt2818252,2015,5.5,640,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25023,Cemetery of Splendour,tt2818654,2015,6.8,4937,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25024,Fast & Furious 7,tt2820852,2015,7.1,390215,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25025,Les salauds,tt2821088,2013,6.1,3514,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25026,Aux mains des hommes,tt2822400,2013,6.9,1791,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25027,Rock Dog,tt2822672,2016,5.9,5486,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25028,3 coeurs,tt2822742,2014,5.9,2511,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25029,Run the Tide,tt2822864,2016,5.2,1172,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25030,Hors contrôle,tt2823054,2016,6.0,89951,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25031,Carmina,tt2823088,2014,6.7,1749,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25032,Crows Explode,tt2825120,2014,5.7,1552,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25033,Labyrinthus,tt2825854,2014,6.0,426,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25034,Steak (R)evolution,tt2827708,2014,6.8,537,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25035,Dead Snow: Red vs. Dead,tt2832470,2014,6.8,25099,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25036,1987,tt2833074,2014,7.3,1480,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25037,La Poudre à prout du Pr. Séraphin,tt2835494,2014,5.5,528,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25038,Grand Central,tt2835548,2013,6.2,2691,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25039,Fiston,tt2836252,2014,5.3,1365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25040,The Old Man & the Gun,tt2837574,2018,6.7,46476,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25041,Mon fils,tt2841572,2014,7.2,1798,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25042,L'autre vie de Richard Kemp,tt2843344,2013,6.5,1014,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25043,White God,tt2844798,2014,6.9,16426,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25044,Né quelque part,tt2844994,2013,6.2,658,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25045,La fille du 14 juillet,tt2846972,2013,6.3,1024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25046,La Bataille de Solférino,tt2846996,2013,6.4,463,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25047,Pitch Perfect 2,tt2848292,2015,6.4,158047,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25048,Le coeur des hommes 3,tt2848734,2013,5.5,454,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
